overall_area,overall_iter,overall_perf,ppo_iter,ppo_lens,ppo_perf,ppo_rews,timestamp
0.0,1.0,0.0,24.0,3.63,1.0,997.9722774073952,1543448043.5205243
0.0,1.0,0.0,25.0,3.47,1.0,997.8518875447058,1543448043.5205243
0.0,1.0,0.0,26.0,3.4,1.0,997.7307613982215,1543448043.5205243
0.0,1.0,0.0,27.0,3.31,1.0,997.6177257673361,1543448043.5205243
0.0,1.0,0.0,28.0,3.23,1.0,997.5490084485396,1543448043.5205243
0.0,1.0,0.0,29.0,3.17,1.0,997.4856923962953,1543448043.5205243
0.0,1.0,0.0,30.0,3.12,1.0,997.4109293708544,1543448043.5205243
0.0,1.0,0.0,31.0,3.11,1.0,997.3356484894467,1543448043.5205243
0.0,1.0,0.0,32.0,3.05,1.0,997.2927272841739,1543448043.5205243
0.0,1.0,0.0,33.0,3.06,1.0,997.251735200223,1543448043.5205243
0.0,1.0,0.0,34.0,3.13,1.0,997.2935438110194,1543448043.5205243
0.0,1.0,0.0,35.0,3.06,1.0,997.2952616098299,1543448043.5205243
0.0,1.0,0.0,36.0,3.07,1.0,997.2452445871021,1543448043.5205243
0.0,1.0,0.0,37.0,3.03,1.0,997.1898034341217,1543448043.5205243
0.0,1.0,0.0,38.0,3.07,1.0,997.2566008852725,1543448043.5205243
0.0,1.0,0.0,39.0,3.02,1.0,997.1478484293056,1543448043.5205243
0.0,2.0,0.0,40.0,4.0,1.0,996.1982869221506,1543448073.7187626
0.0,2.0,0.0,41.0,4.01,1.0,996.2365313781524,1543448073.7187626
0.0,2.0,0.0,42.0,4.0,1.0,996.2580579191153,1543448073.7187626
0.0,2.0,0.0,43.0,4.0,1.0,996.2342649352473,1543448073.7187626
0.0,2.0,0.0,44.0,4.0,1.0,996.3264389903997,1543448073.7187626
0.0,2.0,0.0,45.0,4.0,1.0,996.297960579878,1543448073.7187626
0.0,2.0,0.0,46.0,4.0,1.0,996.4242868451089,1543448073.7187626
0.0,2.0,0.0,47.0,4.0,1.0,996.3669437598305,1543448073.7187626
0.0,2.0,0.0,48.0,4.0,1.0,996.4354726792752,1543448073.7187626
0.0,2.0,0.0,49.0,4.0,1.0,996.4310682928524,1543448073.7187626
0.0,2.0,0.0,50.0,4.0,1.0,996.3788633066018,1543448073.7187626
0.0,2.0,0.0,51.0,4.0,1.0,996.526237543704,1543448073.7187626
0.0,2.0,0.0,52.0,4.0,1.0,996.4925639533027,1543448073.7187626
0.0,2.0,0.0,53.0,4.0,1.0,996.4575802260771,1543448073.7187626
0.0,2.0,0.0,54.0,4.0,1.0,996.4797248651385,1543448073.7187626
0.0,2.0,0.0,55.0,4.0,1.0,996.6727018455167,1543448073.7187626
0.0,2.0,0.0,56.0,4.0,1.0,996.5836445257708,1543448073.7187626
0.0,2.0,0.0,57.0,4.0,1.0,996.5815208125941,1543448073.7187626
0.0,2.0,0.0,58.0,4.0,1.0,996.6540470487636,1543448073.7187626
0.0,2.0,0.0,59.0,4.0,1.0,996.7005493898043,1543448073.7187626
8.000000000000007e-07,3.0,0.0,60.0,6.07,0.0,-605.1581148122964,1543448103.5993245
8.000000000000007e-07,3.0,0.0,61.0,6.14,0.0,-595.1230774142696,1543448103.5993245
8.000000000000007e-07,3.0,0.0,62.0,6.15,0.0,-605.1138514683172,1543448103.5993245
8.000000000000007e-07,3.0,0.0,63.0,6.21,0.0,-605.0902464584656,1543448103.5993245
8.000000000000007e-07,3.0,0.0,64.0,6.3,0.0,-585.0194613448762,1543448103.5993245
8.000000000000007e-07,3.0,0.0,65.0,6.4,0.0,-578.9523536234797,1543448103.5993245
8.000000000000007e-07,3.0,0.0,66.0,6.48,0.0,-568.8142062196113,1543448103.5993245
8.000000000000007e-07,3.0,0.0,67.0,6.62,0.0,-516.6311992510011,1543448103.5993245
8.000000000000007e-07,3.0,0.0,68.0,6.57,0.0,-386.5878316341096,1543448103.5993245
8.000000000000007e-07,3.0,0.0,69.0,6.56,0.0,-278.5256928900568,1543448103.5993245
8.000000000000007e-07,3.0,0.0,70.0,6.56,0.0,-110.38004468404266,1543448103.5993245
8.000000000000007e-07,3.0,0.0,71.0,6.35,0.0,187.9701580979475,1543448103.5993245
8.000000000000007e-07,3.0,0.0,72.0,6.19,0.0,424.23441730925583,1543448103.5993245
8.000000000000007e-07,3.0,0.0,73.0,5.86,0.0,748.6673508315205,1543448103.5993245
8.000000000000007e-07,3.0,0.0,74.0,5.6,0.0,904.804452566129,1543448103.5993245
8.000000000000007e-07,3.0,0.0,75.0,5.43,0.0,966.984651394068,1543448103.5993245
8.000000000000007e-07,3.0,0.0,76.0,5.22,0.0,981.1748280298841,1543448103.5993245
8.000000000000007e-07,3.0,0.0,77.0,5.01,0.0,997.1415720140153,1543448103.5993245
8.000000000000007e-07,3.0,0.0,78.0,4.96,0.0,997.1145780288756,1543448103.5993245
8.000000000000007e-07,3.0,0.0,79.0,4.83,0.0,997.1337490871814,1543448103.5993245
8.000000000000007e-07,4.0,0.0,80.0,5.01,1.0,996.8526869564157,1543448134.0056973
8.000000000000007e-07,4.0,0.0,81.0,4.97,1.0,996.7886438838956,1543448134.0056973
8.000000000000007e-07,4.0,0.0,82.0,4.95,1.0,996.8737681575237,1543448134.0056973
8.000000000000007e-07,4.0,0.0,83.0,4.92,1.0,996.8535577629196,1543448134.0056973
8.000000000000007e-07,4.0,0.0,84.0,4.93,1.0,996.7203287543609,1543448134.0056973
8.000000000000007e-07,4.0,0.0,85.0,4.94,1.0,996.8043434827449,1543448134.0056973
8.000000000000007e-07,4.0,0.0,86.0,4.83,1.0,996.6096208982826,1543448134.0056973
8.000000000000007e-07,4.0,0.0,87.0,4.87,1.0,996.7118445885152,1543448134.0056973
8.000000000000007e-07,4.0,0.0,88.0,4.81,1.0,996.6164783249144,1543448134.0056973
8.000000000000007e-07,4.0,0.0,89.0,4.89,1.0,996.6294035774187,1543448134.0056973
8.000000000000007e-07,4.0,0.0,90.0,4.76,1.0,996.4672141317876,1543448134.0056973
8.000000000000007e-07,4.0,0.0,91.0,4.81,1.0,996.4915268742161,1543448134.0056973
8.000000000000007e-07,4.0,0.0,92.0,4.74,1.0,996.4360582506434,1543448134.0056973
8.000000000000007e-07,4.0,0.0,93.0,4.67,1.0,996.3553113587525,1543448134.0056973
8.000000000000007e-07,4.0,0.0,94.0,4.47,1.0,996.1883524897519,1543448134.0056973
8.000000000000007e-07,4.0,0.0,95.0,4.51,1.0,996.1483677241984,1543448134.0056973
8.000000000000007e-07,4.0,0.0,96.0,4.44,1.0,996.1438134337328,1543448134.0056973
8.000000000000007e-07,4.0,0.0,97.0,4.31,1.0,995.9868578591297,1543448134.0056973
8.000000000000007e-07,4.0,0.0,98.0,4.31,1.0,995.9651024446101,1543448134.0056973
8.000000000000007e-07,4.0,0.0,99.0,4.34,1.0,995.9794542429871,1543448134.0056973
8.000000000000007e-07,5.0,0.0,100.0,4.5,1.0,995.7451688428148,1543448164.6522071
8.000000000000007e-07,5.0,0.0,101.0,4.51,1.0,995.7708487799609,1543448164.6522071
8.000000000000007e-07,5.0,0.0,102.0,4.41,1.0,995.702057437836,1543448164.6522071
8.000000000000007e-07,5.0,0.0,103.0,4.26,1.0,995.6890960250385,1543448164.6522071
8.000000000000007e-07,5.0,0.0,104.0,4.25,1.0,995.6488914059287,1543448164.6522071
8.000000000000007e-07,5.0,0.0,105.0,4.16,1.0,995.7046486819596,1543448164.6522071
8.000000000000007e-07,5.0,0.0,106.0,4.06,1.0,995.6097057590891,1543448164.6522071
8.000000000000007e-07,5.0,0.0,107.0,4.07,1.0,995.6315738629321,1543448164.6522071
8.000000000000007e-07,5.0,0.0,108.0,4.1,1.0,995.6675258330324,1543448164.6522071
8.000000000000007e-07,5.0,0.0,109.0,4.05,1.0,995.6018762719484,1543448164.6522071
8.000000000000007e-07,5.0,0.0,110.0,4.09,1.0,995.6009687074182,1543448164.6522071
8.000000000000007e-07,5.0,0.0,111.0,4.11,1.0,995.6268696259,1543448164.6522071
8.000000000000007e-07,5.0,0.0,112.0,4.03,1.0,995.5170547701152,1543448164.6522071
8.000000000000007e-07,5.0,0.0,113.0,4.01,1.0,995.5350646487855,1543448164.6522071
8.000000000000007e-07,5.0,0.0,114.0,4.06,1.0,995.5081777627555,1543448164.6522071
8.000000000000007e-07,5.0,0.0,115.0,4.03,1.0,995.5597842475162,1543448164.6522071
8.000000000000007e-07,5.0,0.0,116.0,4.02,1.0,995.4754947759459,1543448164.6522071
8.000000000000007e-07,5.0,0.0,117.0,4.0,1.0,995.5471680084536,1543448164.6522071
8.000000000000007e-07,5.0,0.0,118.0,4.01,1.0,995.5134868376304,1543448164.6522071
8.000000000000007e-07,5.0,0.0,119.0,4.01,1.0,995.6070382130902,1543448164.6522071
1.5999999999999995e-06,6.0,0.0,120.0,5.04,1.0,977.223455303478,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,121.0,5.01,1.0,995.2776964387357,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,122.0,5.0,1.0,995.257407367004,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,123.0,5.0,1.0,995.3856184208329,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,124.0,5.0,1.0,995.3981643843102,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,125.0,5.0,1.0,995.38891389047,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,126.0,4.99,1.0,995.5164439163326,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,127.0,4.99,1.0,995.5754521570152,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,128.0,4.98,1.0,995.5857891341024,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,129.0,4.98,1.0,995.6439985103773,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,130.0,4.95,1.0,995.6599193262201,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,131.0,4.98,1.0,995.6767979704941,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,132.0,4.96,1.0,995.7460812451054,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,133.0,4.97,1.0,995.7697879372771,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,134.0,4.98,1.0,995.8266444254153,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,135.0,4.96,1.0,995.8439463306629,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,136.0,4.96,1.0,995.8268876590213,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,137.0,4.98,1.0,995.7948017601752,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,138.0,4.99,1.0,995.8280608856335,1543448195.1870797
1.5999999999999995e-06,6.0,0.0,139.0,4.95,1.0,995.7942375161479,1543448195.1870797
2.4000000000000007e-06,7.0,0.0,140.0,5.73,1.0,995.8059398010379,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,141.0,5.77,1.0,995.8360266300656,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,142.0,5.73,1.0,995.8211810100382,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,143.0,5.66,1.0,995.78955426189,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,144.0,5.64,1.0,995.7257415328198,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,145.0,5.54,1.0,995.638188328434,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,146.0,5.52,1.0,995.6493112614302,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,147.0,5.37,1.0,995.5524012785266,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,148.0,5.41,1.0,995.5144100125262,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,149.0,5.46,1.0,995.4406572974648,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,150.0,5.3,1.0,989.428935161539,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,151.0,5.22,1.0,995.39967119676,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,152.0,5.25,1.0,989.3737294012187,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,153.0,5.16,1.0,995.3360828359821,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,154.0,5.1,1.0,995.3336173169076,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,155.0,5.08,1.0,995.2827075711575,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,156.0,5.08,1.0,995.2595966214353,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,157.0,5.08,1.0,995.2149898962035,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,158.0,5.14,1.0,995.2582680121133,1543448225.8623512
2.4000000000000007e-06,7.0,0.0,159.0,5.06,1.0,995.2715024574571,1543448225.8623512
3.199999999999999e-06,8.0,0.0,160.0,5.98,1.0,995.1177318943868,1543448257.1440458
3.199999999999999e-06,8.0,0.0,161.0,5.98,1.0,995.026382704272,1543448257.1440458
3.199999999999999e-06,8.0,0.0,162.0,5.95,1.0,995.0496379844546,1543448257.1440458
3.199999999999999e-06,8.0,0.0,163.0,6.0,1.0,995.0973158703881,1543448257.1440458
3.199999999999999e-06,8.0,0.0,164.0,5.99,1.0,995.1070138585699,1543448257.1440458
3.199999999999999e-06,8.0,0.0,165.0,6.0,1.0,989.0761997761226,1543448257.1440458
3.199999999999999e-06,8.0,0.0,166.0,5.98,1.0,995.0736961803092,1543448257.1440458
3.199999999999999e-06,8.0,0.0,167.0,5.97,1.0,995.0419822381191,1543448257.1440458
3.199999999999999e-06,8.0,0.0,168.0,5.98,1.0,995.0192239474667,1543448257.1440458
3.199999999999999e-06,8.0,0.0,169.0,5.99,1.0,989.0400371345619,1543448257.1440458
3.199999999999999e-06,8.0,0.0,170.0,6.0,1.0,994.9949928458757,1543448257.1440458
3.199999999999999e-06,8.0,0.0,171.0,5.99,1.0,995.0303618940349,1543448257.1440458
3.199999999999999e-06,8.0,0.0,172.0,5.93,1.0,995.0441608243012,1543448257.1440458
3.199999999999999e-06,8.0,0.0,173.0,5.98,1.0,994.980342938734,1543448257.1440458
3.199999999999999e-06,8.0,0.0,174.0,6.0,1.0,995.0162574966583,1543448257.1440458
3.199999999999999e-06,8.0,0.0,175.0,5.97,1.0,995.1300413176782,1543448257.1440458
3.199999999999999e-06,8.0,0.0,176.0,6.0,1.0,995.1835099004207,1543448257.1440458
3.199999999999999e-06,8.0,0.0,177.0,5.99,1.0,995.1730998225371,1543448257.1440458
3.199999999999999e-06,8.0,0.0,178.0,6.0,1.0,995.2360216923855,1543448257.1440458
3.199999999999999e-06,8.0,0.0,179.0,6.0,1.0,989.191476164485,1543448257.1440458
3.199999999999999e-06,9.0,0.0,180.0,6.0,1.0,994.7845273700685,1543448287.7693543
3.199999999999999e-06,9.0,0.0,181.0,6.0,1.0,994.8026700329934,1543448287.7693543
3.199999999999999e-06,9.0,0.0,182.0,6.01,1.0,988.7908272865492,1543448287.7693543
3.199999999999999e-06,9.0,0.0,183.0,6.0,1.0,994.7976349677014,1543448287.7693543
3.199999999999999e-06,9.0,0.0,184.0,5.99,1.0,994.826400393316,1543448287.7693543
3.199999999999999e-06,9.0,0.0,185.0,6.0,1.0,994.8468313894093,1543448287.7693543
3.199999999999999e-06,9.0,0.0,186.0,6.0,1.0,994.6484139744985,1543448287.7693543
3.199999999999999e-06,9.0,0.0,187.0,5.99,1.0,994.718533889298,1543448287.7693543
3.199999999999999e-06,9.0,0.0,188.0,5.99,1.0,994.7553798096731,1543448287.7693543
3.199999999999999e-06,9.0,0.0,189.0,5.98,1.0,994.7504799096713,1543448287.7693543
3.199999999999999e-06,9.0,0.0,190.0,5.98,1.0,994.7491366403378,1543448287.7693543
3.199999999999999e-06,9.0,0.0,191.0,5.99,1.0,994.7609597758351,1543448287.7693543
3.199999999999999e-06,9.0,0.0,192.0,6.0,1.0,994.7981702581296,1543448287.7693543
3.199999999999999e-06,9.0,0.0,193.0,5.98,1.0,994.8161867511103,1543448287.7693543
3.199999999999999e-06,9.0,0.0,194.0,6.0,1.0,994.841448814549,1543448287.7693543
3.199999999999999e-06,9.0,0.0,195.0,5.97,1.0,994.8268473220534,1543448287.7693543
3.199999999999999e-06,9.0,0.0,196.0,5.99,1.0,994.8378012035948,1543448287.7693543
3.199999999999999e-06,9.0,0.0,197.0,5.99,1.0,994.8600309324852,1543448287.7693543
3.199999999999999e-06,9.0,0.0,198.0,5.96,1.0,994.8850152806871,1543448287.7693543
3.199999999999999e-06,9.0,0.0,199.0,5.98,1.0,988.8405605368806,1543448287.7693543
3.199999999999999e-06,10.0,0.0,200.0,5.95,1.0,994.2669745512333,1543448318.7799573
3.199999999999999e-06,10.0,0.0,201.0,5.99,1.0,994.2514223817188,1543448318.7799573
3.199999999999999e-06,10.0,0.0,202.0,5.99,1.0,994.2024490166,1543448318.7799573
3.199999999999999e-06,10.0,0.0,203.0,6.0,1.0,994.2708298906523,1543448318.7799573
3.199999999999999e-06,10.0,0.0,204.0,5.97,1.0,994.2944064126473,1543448318.7799573
3.199999999999999e-06,10.0,0.0,205.0,5.96,1.0,994.2764745355593,1543448318.7799573
3.199999999999999e-06,10.0,0.0,206.0,5.98,1.0,994.322955795958,1543448318.7799573
3.199999999999999e-06,10.0,0.0,207.0,5.99,1.0,994.3514434509218,1543448318.7799573
3.199999999999999e-06,10.0,0.0,208.0,5.99,1.0,994.3641547797431,1543448318.7799573
3.199999999999999e-06,10.0,0.0,209.0,5.95,1.0,994.3989880438338,1543448318.7799573
3.199999999999999e-06,10.0,0.0,210.0,5.99,1.0,994.4331264734933,1543448318.7799573
3.199999999999999e-06,10.0,0.0,211.0,5.97,1.0,994.3616061297664,1543448318.7799573
3.199999999999999e-06,10.0,0.0,212.0,5.99,1.0,994.420239233352,1543448318.7799573
3.199999999999999e-06,10.0,0.0,213.0,5.97,1.0,994.3960633055716,1543448318.7799573
3.199999999999999e-06,10.0,0.0,214.0,5.95,1.0,994.4281807242415,1543448318.7799573
3.199999999999999e-06,10.0,0.0,215.0,5.99,1.0,994.4601841917971,1543448318.7799573
3.199999999999999e-06,10.0,0.0,216.0,6.0,1.0,994.4784211392085,1543448318.7799573
3.199999999999999e-06,10.0,0.0,217.0,5.97,1.0,994.5210496238507,1543448318.7799573
3.199999999999999e-06,10.0,0.0,218.0,6.0,1.0,994.5035313123825,1543448318.7799573
3.199999999999999e-06,10.0,0.0,219.0,6.0,1.0,994.5079928782814,1543448318.7799573
3.199999999999999e-06,11.0,0.0,220.0,6.02,1.0,993.805170725918,1543448349.8755744
3.199999999999999e-06,11.0,0.0,221.0,6.01,1.0,993.8703612925797,1543448349.8755744
3.199999999999999e-06,11.0,0.0,222.0,6.0,1.0,993.8641363328447,1543448349.8755744
3.199999999999999e-06,11.0,0.0,223.0,6.01,1.0,993.9144720266747,1543448349.8755744
3.199999999999999e-06,11.0,0.0,224.0,6.02,1.0,993.9141788479653,1543448349.8755744
3.199999999999999e-06,11.0,0.0,225.0,6.0,1.0,993.939266353923,1543448349.8755744
3.199999999999999e-06,11.0,0.0,226.0,6.02,1.0,993.9505163512497,1543448349.8755744
3.199999999999999e-06,11.0,0.0,227.0,6.0,1.0,993.921883675579,1543448349.8755744
3.199999999999999e-06,11.0,0.0,228.0,6.02,1.0,993.9540300440048,1543448349.8755744
3.199999999999999e-06,11.0,0.0,229.0,6.01,1.0,993.9626072078235,1543448349.8755744
3.199999999999999e-06,11.0,0.0,230.0,6.0,1.0,993.9807565879846,1543448349.8755744
3.199999999999999e-06,11.0,0.0,231.0,6.0,1.0,993.9709693104423,1543448349.8755744
3.199999999999999e-06,11.0,0.0,232.0,6.02,1.0,994.0159882880074,1543448349.8755744
3.199999999999999e-06,11.0,0.0,233.0,6.01,1.0,994.0052552156724,1543448349.8755744
3.199999999999999e-06,11.0,0.0,234.0,6.01,1.0,994.017946761066,1543448349.8755744
3.199999999999999e-06,11.0,0.0,235.0,6.02,1.0,994.0110891599455,1543448349.8755744
3.199999999999999e-06,11.0,0.0,236.0,6.01,1.0,994.0930800514651,1543448349.8755744
3.199999999999999e-06,11.0,0.0,237.0,6.02,1.0,994.1138340194932,1543448349.8755744
3.199999999999999e-06,11.0,0.0,238.0,6.0,1.0,994.1399074968735,1543448349.8755744
3.199999999999999e-06,11.0,0.0,239.0,6.01,1.0,994.163556354456,1543448349.8755744
3.199999999999999e-06,12.0,0.0,240.0,5.8,1.0,881.8622986523691,1543448380.6918104
3.199999999999999e-06,12.0,0.0,241.0,5.79,1.0,865.8016038204014,1543448380.6918104
3.199999999999999e-06,12.0,0.0,242.0,6.04,1.0,961.8571956129198,1543448380.6918104
3.199999999999999e-06,12.0,0.0,243.0,6.1,1.0,977.7908391070398,1543448380.6918104
3.199999999999999e-06,12.0,0.0,244.0,6.18,1.0,977.8281211555818,1543448380.6918104
3.199999999999999e-06,12.0,0.0,245.0,6.19,1.0,961.9238514795926,1543448380.6918104
3.199999999999999e-06,12.0,0.0,246.0,6.34,1.0,993.8629939572595,1543448380.6918104
3.199999999999999e-06,12.0,0.0,247.0,6.47,1.0,994.0419293660868,1543448380.6918104
3.199999999999999e-06,12.0,0.0,248.0,6.27,1.0,994.0384338264896,1543448380.6918104
3.199999999999999e-06,12.0,0.0,249.0,6.34,1.0,994.065136138953,1543448380.6918104
3.199999999999999e-06,12.0,0.0,250.0,6.23,1.0,994.1195555537795,1543448380.6918104
3.199999999999999e-06,12.0,0.0,251.0,6.39,1.0,993.8629363051946,1543448380.6918104
3.199999999999999e-06,12.0,0.0,252.0,6.42,1.0,993.8377108657165,1543448380.6918104
3.199999999999999e-06,12.0,0.0,253.0,6.1,1.0,977.8479075528552,1543448380.6918104
3.199999999999999e-06,12.0,0.0,254.0,6.24,1.0,994.107772880109,1543448380.6918104
3.199999999999999e-06,12.0,0.0,255.0,6.24,1.0,994.1106827640484,1543448380.6918104
3.199999999999999e-06,12.0,0.0,256.0,6.28,1.0,994.1512338993386,1543448380.6918104
3.199999999999999e-06,12.0,0.0,257.0,6.16,1.0,994.1119524375684,1543448380.6918104
3.199999999999999e-06,12.0,0.0,258.0,6.13,1.0,978.1560380884408,1543448380.6918104
3.199999999999999e-06,12.0,0.0,259.0,6.15,1.0,994.1731210200678,1543448380.6918104
3.199999999999999e-06,13.0,0.0,260.0,3.15,1.0,-542.3794979273941,1543448412.303949
3.199999999999999e-06,13.0,0.0,261.0,3.28,1.0,-494.39303130922343,1543448412.303949
3.199999999999999e-06,13.0,0.0,262.0,3.2,1.0,-526.3234551251871,1543448412.303949
3.199999999999999e-06,13.0,0.0,263.0,3.68,1.0,-334.23707486088364,1543448412.303949
3.199999999999999e-06,13.0,0.0,264.0,3.84,1.0,-270.260825090451,1543448412.303949
3.199999999999999e-06,13.0,0.0,265.0,5.2,1.0,273.7539058917098,1543448412.303949
3.199999999999999e-06,13.0,0.0,266.0,5.8,1.0,513.7522501577278,1543448412.303949
3.199999999999999e-06,13.0,0.0,267.0,6.44,1.0,769.7713229053724,1543448412.303949
3.199999999999999e-06,13.0,0.0,268.0,6.72,1.0,881.7676473595086,1543448412.303949
3.199999999999999e-06,13.0,0.0,269.0,6.97,1.0,971.7167929021145,1543448412.303949
3.199999999999999e-06,13.0,0.0,270.0,6.99,1.0,971.6532326407665,1543448412.303949
3.199999999999999e-06,13.0,0.0,271.0,6.96,1.0,977.7160844054814,1543448412.303949
3.199999999999999e-06,13.0,0.0,272.0,6.97,1.0,971.6491558669575,1543448412.303949
3.199999999999999e-06,13.0,0.0,273.0,7.01,1.0,987.6322238845055,1543448412.303949
3.199999999999999e-06,13.0,0.0,274.0,6.96,1.0,977.7237125217027,1543448412.303949
3.199999999999999e-06,13.0,0.0,275.0,7.0,1.0,993.6413888605348,1543448412.303949
3.199999999999999e-06,13.0,0.0,276.0,7.0,1.0,993.6313971702876,1543448412.303949
3.199999999999999e-06,13.0,0.0,277.0,7.01,1.0,987.5822623647208,1543448412.303949
3.199999999999999e-06,13.0,0.0,278.0,7.0,1.0,993.5905022718957,1543448412.303949
3.199999999999999e-06,13.0,0.0,279.0,7.0,1.0,993.6107902253252,1543448412.303949
3.199999999999999e-06,14.0,0.0,280.0,6.53,1.0,801.5071945160348,1543448444.0399456
3.199999999999999e-06,14.0,0.0,281.0,6.65,1.0,849.4676726726834,1543448444.0399456
3.199999999999999e-06,14.0,0.0,282.0,6.96,1.0,961.4096048684665,1543448444.0399456
3.199999999999999e-06,14.0,0.0,283.0,6.92,1.0,923.4048201485003,1543448444.0399456
3.199999999999999e-06,14.0,0.0,284.0,7.14,1.0,977.3892487428503,1543448444.0399456
3.199999999999999e-06,14.0,0.0,285.0,7.14,1.0,977.3628265344732,1543448444.0399456
3.199999999999999e-06,14.0,0.0,286.0,7.24,1.0,993.2909452951902,1543448444.0399456
3.199999999999999e-06,14.0,0.0,287.0,7.4,1.0,993.2790466832449,1543448444.0399456
3.199999999999999e-06,14.0,0.0,288.0,7.34,1.0,993.2955753370624,1543448444.0399456
3.199999999999999e-06,14.0,0.0,289.0,7.22,1.0,993.3302297351208,1543448444.0399456
3.199999999999999e-06,14.0,0.0,290.0,7.38,1.0,993.2583083114095,1543448444.0399456
3.199999999999999e-06,14.0,0.0,291.0,7.36,1.0,993.2409038479428,1543448444.0399456
3.199999999999999e-06,14.0,0.0,292.0,7.25,1.0,993.2392205564472,1543448444.0399456
3.199999999999999e-06,14.0,0.0,293.0,7.3,1.0,993.2223495539605,1543448444.0399456
3.199999999999999e-06,14.0,0.0,294.0,7.28,1.0,993.2118623493214,1543448444.0399456
3.199999999999999e-06,14.0,0.0,295.0,7.22,1.0,993.1899455314907,1543448444.0399456
3.199999999999999e-06,14.0,0.0,296.0,7.14,1.0,993.2104303763841,1543448444.0399456
3.199999999999999e-06,14.0,0.0,297.0,7.09,1.0,993.2253735081093,1543448444.0399456
