overall_area,overall_iter,overall_perf,ppo_iter,ppo_lens,ppo_perf,ppo_rews,timestamp
,,,,,,,
8.000000000000007e-07,0.0,0.0,0.0,11.46,1.0,865.7590483296981,1543359432.6455424
8.000000000000007e-07,0.0,0.0,1.0,9.84,1.0,993.870759178813,1543359432.6455424
8.000000000000007e-07,0.0,0.0,2.0,8.9,1.0,999.877612425242,1543359432.6455424
8.000000000000007e-07,0.0,0.0,3.0,7.84,1.0,999.8621013805681,1543359432.6455424
8.000000000000007e-07,0.0,0.0,4.0,7.03,1.0,999.8425830760197,1543359432.6455424
8.000000000000007e-07,0.0,0.0,5.0,6.4,1.0,999.8278488805845,1543359432.6455424
8.000000000000007e-07,0.0,0.0,6.0,5.75,1.0,999.791316594441,1543359432.6455424
8.000000000000007e-07,0.0,0.0,7.0,5.47,1.0,999.7800926344354,1543359432.6455424
8.000000000000007e-07,0.0,0.0,8.0,5.04,1.0,999.7440243725532,1543359432.6455424
8.000000000000007e-07,0.0,0.0,9.0,4.85,1.0,999.6837152442282,1543359432.6455424
8.000000000000007e-07,0.0,0.0,10.0,4.55,1.0,999.6460479731521,1543359432.6455424
8.000000000000007e-07,0.0,0.0,11.0,4.21,1.0,999.6015951996569,1543359432.6455424
8.000000000000007e-07,0.0,0.0,12.0,4.09,1.0,999.5732719790094,1543359432.6455424
8.000000000000007e-07,0.0,0.0,13.0,3.97,1.0,999.5149988742679,1543359432.6455424
8.000000000000007e-07,0.0,0.0,14.0,3.57,1.0,999.3876749118681,1543359432.6455424
8.000000000000007e-07,0.0,0.0,15.0,3.58,1.0,999.3658241020152,1543359432.6455424
8.000000000000007e-07,0.0,0.0,16.0,3.4,1.0,999.2794542934902,1543359432.6455424
8.000000000000007e-07,0.0,0.0,17.0,3.27,1.0,999.2146077715129,1543359432.6455424
8.000000000000007e-07,0.0,0.0,18.0,3.23,1.0,999.127904755593,1543359432.6455424
8.000000000000007e-07,0.0,0.0,19.0,3.09,1.0,999.0009056603252,1543359432.6455424
