overall_area,overall_iter,overall_perf,ppo_iter,ppo_lens,ppo_perf,ppo_rews,timestamp
,,,,,,,
8.000000000000007e-07,0.0,0.0,0.0,11.04,1.0,933.800120148433,1543360014.9182181
8.000000000000007e-07,0.0,0.0,1.0,10.08,1.0,897.7893805189337,1543360014.9182181
8.000000000000007e-07,0.0,0.0,2.0,8.88,1.0,977.8582587359255,1543360014.9182181
8.000000000000007e-07,0.0,0.0,3.0,7.75,1.0,999.8719731619262,1543360014.9182181
8.000000000000007e-07,0.0,0.0,4.0,7.12,1.0,999.8727997983852,1543360014.9182181
8.000000000000007e-07,0.0,0.0,5.0,6.75,1.0,999.8542398130572,1543360014.9182181
8.000000000000007e-07,0.0,0.0,6.0,5.84,1.0,999.8066965334236,1543360014.9182181
8.000000000000007e-07,0.0,0.0,7.0,5.79,1.0,999.7988435894936,1543360014.9182181
8.000000000000007e-07,0.0,0.0,8.0,5.22,1.0,999.7609990115293,1543360014.9182181
8.000000000000007e-07,0.0,0.0,9.0,4.96,1.0,993.7159237210384,1543360014.9182181
8.000000000000007e-07,0.0,0.0,10.0,4.74,1.0,999.6929782345755,1543360014.9182181
8.000000000000007e-07,0.0,0.0,11.0,4.39,1.0,999.6657507907724,1543360014.9182181
8.000000000000007e-07,0.0,0.0,12.0,4.29,1.0,999.6327856696714,1543360014.9182181
8.000000000000007e-07,0.0,0.0,13.0,4.14,1.0,999.5841973119274,1543360014.9182181
8.000000000000007e-07,0.0,0.0,14.0,4.0,1.0,999.5353154040527,1543360014.9182181
8.000000000000007e-07,0.0,0.0,15.0,3.89,1.0,999.4884103803001,1543360014.9182181
8.000000000000007e-07,0.0,0.0,16.0,3.73,1.0,999.4158679052069,1543360014.9182181
8.000000000000007e-07,0.0,0.0,17.0,3.57,1.0,999.3685889544711,1543360014.9182181
8.000000000000007e-07,0.0,0.0,18.0,3.44,1.0,999.2903625703993,1543360014.9182181
8.000000000000007e-07,0.0,0.0,19.0,3.26,1.0,999.225918892174,1543360014.9182181
8.000000000000007e-07,1.0,0.0,20.0,6.11,1.0,-562.6624746050283,1543360183.1723223
8.000000000000007e-07,1.0,0.0,21.0,6.14,1.0,-480.6275701886284,1543360183.1723223
8.000000000000007e-07,1.0,0.0,22.0,6.22,1.0,-420.59715537972033,1543360183.1723223
8.000000000000007e-07,1.0,0.0,23.0,6.16,1.0,-432.6382185556109,1543360183.1723223
8.000000000000007e-07,1.0,0.0,24.0,6.17,1.0,-302.5355072939439,1543360183.1723223
8.000000000000007e-07,1.0,0.0,25.0,6.18,1.0,-172.405281163291,1543360183.1723223
8.000000000000007e-07,1.0,0.0,26.0,6.16,1.0,-6.314647809534721,1543360183.1723223
8.000000000000007e-07,1.0,0.0,27.0,6.0,1.0,382.0331351449359,1543360183.1723223
8.000000000000007e-07,1.0,0.0,28.0,5.99,1.0,408.1474278558258,1543360183.1723223
8.000000000000007e-07,1.0,0.0,29.0,5.86,1.0,758.5467490690849,1543360183.1723223
8.000000000000007e-07,1.0,0.0,30.0,5.77,1.0,878.8267619749198,1543360183.1723223
8.000000000000007e-07,1.0,0.0,31.0,5.5,1.0,963.0648508620153,1543360183.1723223
8.000000000000007e-07,1.0,0.0,32.0,5.22,1.0,993.1501280419835,1543360183.1723223
8.000000000000007e-07,1.0,0.0,33.0,5.29,1.0,993.1792090230502,1543360183.1723223
8.000000000000007e-07,1.0,0.0,34.0,5.07,1.0,999.1908855405185,1543360183.1723223
8.000000000000007e-07,1.0,0.0,35.0,4.86,1.0,993.1324802323766,1543360183.1723223
8.000000000000007e-07,1.0,0.0,36.0,4.71,1.0,999.1890094182406,1543360183.1723223
8.000000000000007e-07,1.0,0.0,37.0,4.47,1.0,999.1202926096967,1543360183.1723223
8.000000000000007e-07,1.0,0.0,38.0,4.22,1.0,999.0662054829527,1543360183.1723223
8.000000000000007e-07,1.0,0.0,39.0,4.19,1.0,999.085090243325,1543360183.1723223
8.000000000000007e-07,2.0,0.0,40.0,4.09,1.0,999.0377274704524,1543360344.1699798
8.000000000000007e-07,2.0,0.0,41.0,4.05,1.0,998.986908061957,1543360344.1699798
8.000000000000007e-07,2.0,0.0,42.0,3.96,1.0,998.9773157059446,1543360344.1699798
8.000000000000007e-07,2.0,0.0,43.0,3.91,1.0,998.9135635525569,1543360344.1699798
8.000000000000007e-07,2.0,0.0,44.0,3.89,1.0,998.8832332383179,1543360344.1699798
8.000000000000007e-07,2.0,0.0,45.0,3.8,1.0,998.8680325487192,1543360344.1699798
8.000000000000007e-07,2.0,0.0,46.0,3.77,1.0,998.7647060927716,1543360344.1699798
8.000000000000007e-07,2.0,0.0,47.0,3.69,1.0,998.805244824238,1543360344.1699798
8.000000000000007e-07,2.0,0.0,48.0,3.5,1.0,998.6100240744481,1543360344.1699798
8.000000000000007e-07,2.0,0.0,49.0,3.45,1.0,998.5502675886014,1543360344.1699798
8.000000000000007e-07,2.0,0.0,50.0,3.34,1.0,998.517095322091,1543360344.1699798
8.000000000000007e-07,2.0,0.0,51.0,3.26,1.0,998.4788243278464,1543360344.1699798
8.000000000000007e-07,2.0,0.0,52.0,3.2,1.0,998.4041255911895,1543360344.1699798
8.000000000000007e-07,2.0,0.0,53.0,3.09,1.0,998.3320684200563,1543360344.1699798
8.000000000000007e-07,2.0,0.0,54.0,3.1,1.0,998.2939807011405,1543360344.1699798
8.000000000000007e-07,2.0,0.0,55.0,3.08,1.0,998.2494525866346,1543360344.1699798
8.000000000000007e-07,2.0,0.0,56.0,3.07,1.0,998.2063820544396,1543360344.1699798
8.000000000000007e-07,2.0,0.0,57.0,3.0,1.0,998.1481478949894,1543360344.1699798
8.000000000000007e-07,2.0,0.0,58.0,3.05,1.0,998.2306081833516,1543360344.1699798
8.000000000000007e-07,2.0,0.0,59.0,3.04,1.0,998.1017636100746,1543360344.1699798
8.000000000000007e-07,3.0,0.0,60.0,3.03,1.0,998.1837750494747,1543360512.1092987
8.000000000000007e-07,3.0,0.0,61.0,3.01,1.0,998.1492222681624,1543360512.1092987
8.000000000000007e-07,3.0,0.0,62.0,3.03,1.0,998.1350035778498,1543360512.1092987
8.000000000000007e-07,3.0,0.0,63.0,3.01,1.0,998.1587544387417,1543360512.1092987
8.000000000000007e-07,3.0,0.0,64.0,3.0,1.0,998.234884499629,1543360512.1092987
8.000000000000007e-07,3.0,0.0,65.0,3.05,1.0,998.2369209264647,1543360512.1092987
8.000000000000007e-07,3.0,0.0,66.0,3.01,1.0,998.182441318064,1543360512.1092987
8.000000000000007e-07,3.0,0.0,67.0,3.03,1.0,998.2417324764191,1543360512.1092987
8.000000000000007e-07,3.0,0.0,68.0,3.01,1.0,998.2103801812988,1543360512.1092987
8.000000000000007e-07,3.0,0.0,69.0,3.01,1.0,998.3140080722441,1543360512.1092987
8.000000000000007e-07,3.0,0.0,70.0,3.0,1.0,998.2044115055797,1543360512.1092987
8.000000000000007e-07,3.0,0.0,71.0,3.03,1.0,998.2157540388704,1543360512.1092987
8.000000000000007e-07,3.0,0.0,72.0,3.01,1.0,998.2330119158873,1543360512.1092987
8.000000000000007e-07,3.0,0.0,73.0,3.01,1.0,998.2575973540469,1543360512.1092987
8.000000000000007e-07,3.0,0.0,74.0,3.0,1.0,998.187000182605,1543360512.1092987
8.000000000000007e-07,3.0,0.0,75.0,3.02,1.0,998.1834010791051,1543360512.1092987
8.000000000000007e-07,3.0,0.0,76.0,3.0,1.0,998.2295961479081,1543360512.1092987
8.000000000000007e-07,3.0,0.0,77.0,3.0,1.0,998.2382418086526,1543360512.1092987
8.000000000000007e-07,3.0,0.0,78.0,3.01,1.0,998.2979543888637,1543360512.1092987
8.000000000000007e-07,3.0,0.0,79.0,3.0,1.0,998.1699433451217,1543360512.1092987
8.000000000000007e-07,4.0,0.0,80.0,3.01,1.0,998.3086288855868,1543360679.2889903
8.000000000000007e-07,4.0,0.0,81.0,3.01,1.0,998.2375462278975,1543360679.2889903
8.000000000000007e-07,4.0,0.0,82.0,3.0,1.0,998.1767934096031,1543360679.2889903
8.000000000000007e-07,4.0,0.0,83.0,3.02,1.0,998.2032681125382,1543360679.2889903
8.000000000000007e-07,4.0,0.0,84.0,3.0,1.0,998.2857501587562,1543360679.2889903
8.000000000000007e-07,4.0,0.0,85.0,3.01,1.0,998.2301415210391,1543360679.2889903
8.000000000000007e-07,4.0,0.0,86.0,3.03,1.0,998.2866272832389,1543360679.2889903
8.000000000000007e-07,4.0,0.0,87.0,3.01,1.0,998.2566133921964,1543360679.2889903
8.000000000000007e-07,4.0,0.0,88.0,3.02,1.0,998.2017593801038,1543360679.2889903
8.000000000000007e-07,4.0,0.0,89.0,3.0,1.0,998.1670114667814,1543360679.2889903
8.000000000000007e-07,4.0,0.0,90.0,3.02,1.0,998.2210062154769,1543360679.2889903
8.000000000000007e-07,4.0,0.0,91.0,3.0,1.0,998.2469559152748,1543360679.2889903
8.000000000000007e-07,4.0,0.0,92.0,3.01,1.0,998.2041563132865,1543360679.2889903
8.000000000000007e-07,4.0,0.0,93.0,3.03,1.0,998.2431886516023,1543360679.2889903
8.000000000000007e-07,4.0,0.0,94.0,3.0,1.0,998.2297781490328,1543360679.2889903
8.000000000000007e-07,4.0,0.0,95.0,3.01,1.0,998.2534374130414,1543360679.2889903
8.000000000000007e-07,4.0,0.0,96.0,3.0,1.0,998.2542677820302,1543360679.2889903
